order_id,order_date,customer_name,region,category,product_name,sales,quantity,profit
1622,2023-11-27,Chandan,North,Furniture,Desk,1680,5,100.69
1623,2024-09-14,Emily,West,Office Supplies,Binder,162,9,59.64
1624,2023-01-21,David,North,Furniture,Bookshelf,677,1,70.04
1625,2023-02-14,Emily,West,Office Supplies,Pen Set,102,3,32.7
1626,2023-02-09,John,West,Technology,Headphones,10062,6,2880.58
1627,2023-04-26,Sarah,North,Office Supplies,Paper,98,7,37.18
1628,2023-11-20,David,South,Office Supplies,Paper,20,1,8.24
1629,2024-01-20,Amit,West,Furniture,Chair,1040,10,157.23
1630,2023-07-04,Sarah,East,Office Supplies,Stapler,20,4,-2.0
1631,2023-01-08,Michael,North,Technology,Monitor,14392,8,4304.49
1632,2023-09-05,Emily,East,Furniture,Sofa,1950,6,110.34
1633,2023-04-13,David,East,Furniture,Sofa,3736,8,324.76
1634,2023-01-25,Priya,West,Office Supplies,Folder,60,2,25.6
1635,2023-12-04,John,South,Office Supplies,Binder,400,10,172.62
1636,2023-07-08,David,East,Office Supplies,Stapler,112,4,-11.2
1637,2023-08-25,Chandan,West,Technology,Laptop,3776,2,-377.6
1638,2024-06-26,Sarah,East,Furniture,Desk,1981,7,218.98
1639,2023-11-29,Chandan,South,Furniture,Sofa,2187,9,123.21
1640,2024-08-29,Amit,North,Furniture,Table,2817,3,550.68
1641,2023-12-12,Priya,East,Technology,Laptop,938,1,-93.8
1642,2024-01-14,Sarah,South,Technology,Monitor,1096,4,228.63
1643,2024-05-17,Emily,East,Office Supplies,Pen Set,54,2,-5.4
1644,2024-03-22,David,East,Technology,USB Hub,5275,5,583.53
1645,2023-12-24,Michael,South,Furniture,Sofa,2580,3,421.44
1646,2023-02-23,John,East,Office Supplies,Paper,90,3,-9.0
1647,2023-03-24,Amit,West,Office Supplies,Folder,88,8,36.8
1648,2024-01-07,Sarah,North,Office Supplies,Folder,200,5,72.55
1649,2024-03-01,Chandan,North,Technology,Monitor,1059,1,143.98
1650,2023-07-22,David,North,Office Supplies,Binder,30,1,14.79
1651,2023-12-27,Priya,South,Furniture,Chair,395,1,54.12
1652,2023-05-21,Priya,South,Technology,Laptop,9192,8,2068.28
1653,2024-05-14,Amit,North,Furniture,Desk,6060,10,401.51
1654,2023-02-17,Michael,West,Office Supplies,Pen Set,50,1,15.06
1655,2024-01-22,Amit,West,Technology,Headphones,536,2,104.02
1656,2024-03-19,Sneha,North,Technology,USB Hub,3570,3,372.58
1657,2024-06-28,Priya,West,Technology,Laptop,11890,10,2340.64
1658,2023-03-31,Chandan,North,Technology,Headphones,5788,4,879.51
1659,2023-01-22,John,East,Technology,USB Hub,17770,10,4097.9
1660,2023-01-04,Priya,West,Office Supplies,Paper,33,3,12.13
1661,2023-11-29,Sneha,North,Furniture,Table,1188,2,90.88
1662,2024-01-27,David,West,Technology,Laptop,14736,8,4347.6
1663,2024-01-28,Rahul,North,Office Supplies,Pen Set,172,4,84.65
1664,2024-08-16,Amit,South,Furniture,Desk,758,1,48.95
1665,2023-05-22,Emily,East,Furniture,Chair,620,5,111.85
1666,2024-11-01,John,North,Office Supplies,Binder,32,1,14.35
1667,2023-11-02,Emily,South,Furniture,Desk,239,1,23.39
1668,2024-05-28,Sarah,North,Technology,Headphones,2010,10,347.15
1669,2023-08-07,Emily,East,Office Supplies,Folder,243,9,113.74
1670,2024-04-11,Rahul,West,Office Supplies,Binder,150,5,56.1
1671,2023-02-09,Amit,East,Furniture,Table,1473,3,208.5
1672,2024-06-04,Sneha,East,Office Supplies,Folder,420,10,160.35
1673,2024-02-07,Amit,South,Furniture,Table,6176,8,1043.02
1674,2024-10-02,John,West,Technology,USB Hub,2631,3,749.18
1675,2024-06-23,Priya,North,Furniture,Bookshelf,8420,10,1543.75
1676,2024-01-13,David,East,Technology,Headphones,9170,10,2209.54
1677,2024-08-11,Emily,East,Office Supplies,Binder,145,5,60.02
1678,2023-05-12,John,West,Furniture,Bookshelf,9230,10,1348.44
1679,2024-09-17,Priya,South,Furniture,Table,1269,3,94.58
1680,2023-07-19,Emily,South,Office Supplies,Paper,156,6,57.37
1681,2024-08-23,John,South,Technology,Laptop,9912,8,1277.33
1682,2024-02-24,Emily,North,Furniture,Bookshelf,1854,3,249.7
1683,2023-09-26,Amit,West,Office Supplies,Paper,54,2,23.89
1684,2023-01-12,Sarah,West,Furniture,Sofa,3429,9,476.02
1685,2024-09-17,Chandan,West,Furniture,Chair,5880,8,718.27
1686,2023-06-16,David,West,Technology,Monitor,12859,7,2429.03
1687,2024-01-21,Amit,West,Office Supplies,Pen Set,40,4,13.02
1688,2024-10-28,Rahul,East,Technology,Smartphone,15480,9,1814.77
1689,2023-03-06,Sneha,West,Office Supplies,Stapler,44,2,14.1
1690,2023-12-19,Emily,West,Technology,Monitor,5109,3,711.42
1691,2024-01-04,John,West,Office Supplies,Stapler,24,2,11.01
1692,2023-09-10,Michael,West,Furniture,Chair,636,2,-63.6
1693,2023-11-12,John,East,Office Supplies,Paper,72,3,28.1
1694,2023-09-30,David,North,Office Supplies,Binder,200,8,65.87
1695,2023-03-18,Rahul,East,Office Supplies,Pen Set,130,10,52.44
1696,2024-04-09,John,South,Office Supplies,Stapler,153,9,55.74
1697,2023-05-11,Chandan,West,Office Supplies,Paper,27,3,11.21
1698,2023-07-23,Michael,West,Technology,USB Hub,15744,8,1752.52
1699,2023-04-30,John,East,Office Supplies,Paper,210,5,92.85
1700,2024-06-01,Chandan,West,Technology,Laptop,8491,7,2368.9
1701,2023-08-17,Emily,South,Office Supplies,Folder,15,1,6.84
1702,2023-01-09,Sarah,South,Furniture,Chair,3537,9,199.71
1703,2024-05-10,Sneha,East,Office Supplies,Pen Set,32,2,10.95
1704,2023-10-05,David,South,Furniture,Chair,2394,9,432.18
1705,2024-02-15,Sneha,North,Furniture,Bookshelf,3648,4,265.46
1706,2023-06-14,Priya,East,Office Supplies,Stapler,165,5,81.78
1707,2024-08-19,John,East,Technology,Laptop,11976,6,1364.8
1708,2023-06-19,Sneha,West,Furniture,Sofa,5016,8,495.09
1709,2023-02-02,Sarah,East,Technology,Smartphone,684,2,116.85
1710,2024-03-25,Priya,West,Technology,Smartphone,11552,8,1431.56
1711,2024-04-20,Rahul,West,Office Supplies,Folder,64,4,25.47
1712,2024-05-18,Priya,North,Furniture,Table,3780,5,495.99
1713,2024-05-02,David,North,Technology,Headphones,8162,7,-816.2
1714,2023-03-13,Sneha,North,Office Supplies,Pen Set,46,2,20.36
1715,2024-11-29,Emily,East,Furniture,Desk,1370,10,175.26
1716,2023-04-07,Amit,South,Technology,Smartphone,2334,3,645.34
1717,2024-10-24,Emily,South,Office Supplies,Folder,128,8,-12.8
1718,2024-03-31,Rahul,South,Technology,Smartphone,2676,2,495.33
1719,2024-10-01,Emily,West,Technology,Headphones,1796,4,338.36
1720,2023-12-13,Michael,East,Office Supplies,Folder,204,6,89.26
1721,2023-04-20,Michael,East,Office Supplies,Pen Set,75,3,27.42
1722,2023-04-08,Sarah,West,Office Supplies,Stapler,48,6,23.25
1723,2023-06-22,Amit,South,Office Supplies,Stapler,162,9,71.83
1724,2023-12-24,David,North,Office Supplies,Binder,300,6,121.04
1725,2024-01-26,Chandan,North,Technology,Laptop,7508,4,1943.95
1726,2023-03-15,Sneha,West,Technology,Monitor,3801,7,505.91
1727,2023-01-19,John,South,Furniture,Sofa,3904,8,712.16
1728,2024-01-13,Michael,East,Office Supplies,Pen Set,10,1,4.5
1729,2023-10-06,Sneha,West,Furniture,Sofa,1704,6,205.6
1730,2024-04-08,Michael,South,Technology,Monitor,6548,4,1052.37
1731,2024-08-08,Emily,North,Furniture,Desk,484,2,-48.4
1732,2024-01-08,Sarah,West,Technology,Headphones,756,3,140.42
1733,2024-08-21,John,West,Technology,Headphones,1765,1,314.64
1734,2023-05-09,Michael,North,Technology,USB Hub,8072,8,1031.37
1735,2024-09-21,Sneha,East,Office Supplies,Folder,240,10,112.03
1736,2023-03-31,Michael,East,Furniture,Chair,529,1,56.64
1737,2023-09-27,Emily,East,Technology,Smartphone,7985,5,1780.26
1738,2023-05-30,Priya,South,Furniture,Sofa,3136,4,497.1
1739,2023-12-24,Emily,North,Office Supplies,Paper,45,1,15.2
1740,2023-07-01,Emily,North,Office Supplies,Paper,272,8,130.58
1741,2024-05-26,Chandan,East,Furniture,Sofa,724,1,64.4
1742,2023-06-05,Sneha,South,Technology,USB Hub,10824,6,2259.51
1743,2024-05-27,Emily,South,Furniture,Table,4155,5,689.88
1744,2023-09-29,Michael,North,Furniture,Desk,505,5,33.68
1745,2023-06-28,David,South,Office Supplies,Folder,172,4,79.95
1746,2024-08-03,Priya,East,Office Supplies,Stapler,270,6,95.47
1747,2024-07-05,Amit,West,Technology,USB Hub,5505,5,840.99
1748,2023-05-26,David,South,Office Supplies,Pen Set,171,9,66.44
1749,2024-07-03,Chandan,West,Office Supplies,Binder,312,8,103.45
1750,2024-06-12,Sarah,East,Office Supplies,Paper,150,6,68.22
1751,2023-02-26,Chandan,West,Office Supplies,Stapler,310,10,110.92
1752,2023-12-29,John,North,Technology,Headphones,10386,6,2545.88
1753,2024-09-10,Emily,North,Technology,Monitor,4249,7,1008.94
1754,2023-08-28,David,South,Office Supplies,Binder,112,7,40.68
1755,2023-09-11,Amit,West,Technology,Headphones,11980,10,3310.58
1756,2023-04-10,Sarah,East,Technology,USB Hub,6560,4,-656.0
1757,2023-12-28,Amit,North,Office Supplies,Binder,120,10,45.93
1758,2023-06-16,Amit,South,Technology,Smartphone,6720,8,1034.3
1759,2024-04-02,Emily,East,Furniture,Chair,744,4,112.68
1760,2023-06-30,Michael,West,Technology,Laptop,15130,10,4362.03
1761,2024-04-18,Emily,East,Office Supplies,Binder,138,3,50.84
1762,2024-04-17,Michael,East,Technology,Smartphone,7112,8,1855.38
1763,2023-02-28,Emily,East,Office Supplies,Paper,272,8,96.4
1764,2023-04-04,Emily,West,Furniture,Bookshelf,4315,5,368.64
1765,2023-12-30,Rahul,South,Furniture,Desk,6291,9,577.53
1766,2023-12-11,Rahul,South,Furniture,Bookshelf,5688,8,437.18
1767,2023-05-02,Priya,North,Office Supplies,Binder,90,2,-9.0
1768,2023-02-11,Chandan,South,Technology,Headphones,1568,1,368.12
1769,2023-11-27,Rahul,South,Furniture,Chair,1980,3,195.71
1770,2024-10-09,David,North,Office Supplies,Pen Set,32,1,13.93
1771,2024-07-19,Chandan,North,Technology,USB Hub,1878,2,-187.8
1772,2023-10-02,Chandan,North,Furniture,Chair,2624,4,352.21
1773,2023-01-27,Chandan,South,Furniture,Desk,2240,4,339.01
1774,2024-09-12,Michael,West,Furniture,Sofa,4600,10,501.2
1775,2024-03-22,Sneha,West,Office Supplies,Pen Set,225,5,73.12
1776,2023-02-27,Emily,East,Technology,USB Hub,1498,1,159.88
1777,2023-10-14,Sarah,West,Furniture,Sofa,2916,3,465.75
1778,2023-12-10,Rahul,North,Office Supplies,Stapler,18,2,7.57
1779,2024-11-05,John,North,Office Supplies,Folder,110,5,41.64
1780,2024-06-24,Priya,West,Office Supplies,Folder,168,4,81.78
1781,2024-10-05,John,West,Furniture,Desk,1224,3,193.57
1782,2023-04-17,John,North,Office Supplies,Binder,144,3,43.26
1783,2023-01-25,Chandan,West,Furniture,Chair,738,2,-73.8
1784,2024-03-24,Sneha,South,Office Supplies,Paper,248,8,113.83
1785,2023-02-27,Sneha,North,Technology,Monitor,11796,6,1748.47
1786,2024-01-22,Sarah,North,Furniture,Desk,960,5,73.62
1787,2024-05-16,Emily,South,Technology,Laptop,12480,8,2552.69
1788,2023-08-10,Sneha,South,Technology,Headphones,5026,7,748.61
1789,2023-02-02,Michael,South,Office Supplies,Folder,238,7,91.66
1790,2023-07-30,Rahul,North,Furniture,Desk,2442,6,255.77
1791,2024-10-27,John,East,Technology,Laptop,3520,4,-352.0
1792,2024-06-17,Chandan,South,Furniture,Chair,917,1,-91.7
1793,2024-01-06,Sarah,South,Office Supplies,Paper,200,4,71.58
1794,2023-06-12,Sarah,North,Furniture,Sofa,4392,6,553.39
1795,2024-04-27,Priya,North,Technology,Headphones,452,2,126.23
1796,2024-05-01,Rahul,East,Technology,Headphones,2692,4,461.45
1797,2023-12-03,Sneha,East,Technology,USB Hub,1215,3,332.33
1798,2023-03-12,Priya,North,Office Supplies,Pen Set,152,4,46.59
1799,2024-03-30,Sneha,North,Technology,Laptop,7861,7,1234.05
1800,2024-03-29,David,East,Office Supplies,Paper,240,10,74.63
1801,2023-07-29,Michael,North,Furniture,Table,1884,6,263.67
1802,2023-08-29,Amit,South,Office Supplies,Binder,152,8,66.99
1803,2024-10-04,John,West,Furniture,Table,6216,7,477.55
1804,2024-07-24,David,West,Furniture,Desk,1144,2,68.49
1805,2023-04-25,John,West,Office Supplies,Pen Set,76,4,32.95
1806,2023-12-19,John,South,Office Supplies,Stapler,124,4,56.07
1807,2023-01-03,Priya,North,Technology,Smartphone,5744,4,888.68
1808,2023-10-19,Michael,East,Office Supplies,Folder,144,3,58.0
1809,2023-02-12,John,East,Technology,USB Hub,957,1,249.22
1810,2023-10-11,Sarah,West,Furniture,Chair,1590,10,83.51
1811,2023-08-11,Emily,East,Technology,Monitor,3636,6,988.81
1812,2023-12-27,Emily,West,Office Supplies,Pen Set,15,3,4.68
1813,2023-01-10,Sneha,South,Office Supplies,Stapler,322,7,128.55
1814,2023-07-19,Priya,East,Furniture,Desk,4767,7,-476.7
1815,2023-03-18,Amit,East,Technology,Headphones,4214,7,990.23
1816,2024-10-29,Emily,West,Furniture,Bookshelf,5838,7,519.38
1817,2023-01-10,Sarah,West,Office Supplies,Folder,120,4,51.25
1818,2024-04-12,Sneha,South,Technology,Headphones,8400,8,2206.88
1819,2024-10-01,Sarah,West,Office Supplies,Paper,250,10,90.09
1820,2024-05-26,Chandan,East,Office Supplies,Stapler,170,5,67.69
1821,2024-07-31,Emily,North,Office Supplies,Stapler,14,1,6.38
1822,2024-11-06,John,North,Furniture,Sofa,4635,9,748.96
1823,2023-05-06,Amit,North,Technology,Smartphone,6992,8,804.3
1824,2023-05-31,Michael,East,Technology,Laptop,3465,7,742.76
1825,2023-01-08,Priya,North,Office Supplies,Stapler,189,9,58.07
1826,2023-09-22,Sarah,East,Furniture,Chair,4230,9,621.56
1827,2023-02-11,Rahul,West,Office Supplies,Pen Set,72,3,35.61
1828,2023-02-03,Amit,South,Office Supplies,Pen Set,164,4,62.37
1829,2024-09-06,Amit,West,Furniture,Desk,517,1,92.23
1830,2024-08-21,John,South,Furniture,Chair,4160,10,-416.0
1831,2023-01-04,David,East,Technology,USB Hub,9705,5,1660.28
1832,2024-04-04,Priya,West,Office Supplies,Folder,176,8,71.16
1833,2024-06-12,Priya,West,Office Supplies,Pen Set,351,9,113.58
1834,2023-11-08,Michael,North,Furniture,Table,1155,5,174.89
1835,2024-07-20,Chandan,East,Office Supplies,Pen Set,180,10,87.93
1836,2024-11-20,Rahul,East,Technology,Headphones,2562,3,339.82
1837,2024-10-13,Amit,South,Technology,Smartphone,7600,10,1015.69
1838,2024-06-21,David,West,Furniture,Desk,1904,4,363.17
1839,2023-07-30,Rahul,North,Technology,Smartphone,6884,4,1807.2
1840,2024-04-04,John,East,Technology,USB Hub,1753,1,-175.3
1841,2024-10-11,David,East,Office Supplies,Folder,282,6,99.33
1842,2024-02-04,Michael,North,Technology,USB Hub,11340,9,2360.59
1843,2023-11-02,Amit,South,Technology,Monitor,4340,7,557.1
1844,2023-04-30,Sarah,South,Furniture,Desk,3420,9,388.5
1845,2024-10-24,Priya,North,Office Supplies,Folder,35,1,13.95
1846,2024-07-09,Priya,East,Technology,Laptop,1143,3,332.55
1847,2024-09-22,Michael,West,Technology,Laptop,5696,4,850.02
1848,2024-03-25,Emily,West,Furniture,Desk,474,3,75.97
1849,2023-07-22,Chandan,East,Technology,USB Hub,1093,1,147.82
1850,2023-05-27,Amit,North,Office Supplies,Folder,126,7,-12.6
1851,2023-01-28,John,West,Technology,Laptop,5035,5,1027.97
1852,2023-10-26,Sneha,East,Furniture,Table,4879,7,453.82
1853,2024-02-11,Sarah,North,Office Supplies,Paper,120,4,-12.0
1854,2023-01-03,Rahul,South,Office Supplies,Pen Set,315,7,109.37
1855,2024-02-26,Sarah,West,Furniture,Desk,1830,6,183.21
1856,2023-12-12,Rahul,North,Office Supplies,Folder,18,2,-1.8
1857,2024-08-24,Priya,South,Office Supplies,Stapler,45,3,-4.5
1858,2023-11-10,Priya,West,Office Supplies,Folder,133,7,50.84
1859,2024-06-07,Priya,East,Furniture,Bookshelf,1348,2,135.98
1860,2024-01-29,Michael,South,Furniture,Sofa,1490,2,116.26
1861,2024-10-23,Michael,West,Office Supplies,Paper,63,3,28.26
1862,2023-09-19,Amit,East,Technology,Headphones,1570,1,396.72
1863,2023-05-11,Rahul,West,Office Supplies,Pen Set,108,4,39.69
1864,2023-06-30,Chandan,North,Office Supplies,Pen Set,195,5,87.38
1865,2023-08-08,Sarah,East,Furniture,Chair,2145,5,254.34
1866,2023-10-30,Chandan,South,Furniture,Bookshelf,1660,5,205.14
1867,2024-06-17,Emily,West,Office Supplies,Stapler,324,9,138.18
1868,2023-01-02,Sneha,West,Furniture,Desk,5680,10,776.01
1869,2024-07-28,Chandan,North,Furniture,Table,1676,2,257.37
1870,2023-09-24,Emily,South,Furniture,Sofa,4360,10,414.68
1871,2024-09-17,Amit,East,Office Supplies,Folder,126,6,47.22
1872,2024-03-18,Sneha,East,Office Supplies,Folder,360,9,117.34
1873,2023-09-03,Sarah,East,Furniture,Chair,990,2,80.37
1874,2023-09-21,John,East,Technology,Smartphone,3062,2,877.85
1875,2024-06-30,Priya,West,Furniture,Table,2901,3,148.13
1876,2024-01-19,David,South,Furniture,Table,2910,6,204.37
1877,2023-05-08,Sarah,East,Furniture,Sofa,2415,7,-241.5
1878,2023-03-29,John,East,Office Supplies,Folder,49,1,-4.9
1879,2023-03-22,Michael,East,Office Supplies,Paper,430,10,153.87
1880,2023-10-29,Amit,West,Technology,USB Hub,5316,3,1437.63
1881,2023-08-19,Sneha,North,Office Supplies,Binder,54,9,26.27
1882,2023-10-21,Chandan,South,Technology,USB Hub,803,1,141.29
1883,2024-09-26,Sarah,North,Furniture,Table,7938,9,1140.44
1884,2023-11-09,Sneha,East,Technology,Monitor,2085,5,373.02
1885,2023-04-23,Sneha,North,Technology,Smartphone,6440,10,1209.63
1886,2023-04-14,John,East,Technology,Laptop,3032,2,901.47
1887,2024-09-15,Amit,East,Office Supplies,Stapler,203,7,62.1
1888,2023-02-11,Amit,East,Technology,Smartphone,4932,9,905.91
1889,2024-07-30,Priya,North,Office Supplies,Pen Set,287,7,105.3
1890,2023-07-07,Emily,South,Technology,Laptop,1656,2,296.52
1891,2023-09-26,John,West,Office Supplies,Paper,161,7,62.97
1892,2024-04-14,John,East,Technology,Headphones,6084,6,955.4
1893,2024-11-06,Sarah,West,Office Supplies,Binder,190,5,88.29
1894,2024-10-03,Sarah,East,Technology,Laptop,5229,7,-522.9
1895,2024-09-22,Sarah,East,Furniture,Bookshelf,2464,7,392.02
1896,2023-05-07,Amit,East,Technology,USB Hub,5184,8,1023.11
1897,2024-06-04,Michael,West,Office Supplies,Stapler,96,8,47.63
1898,2024-04-29,Chandan,South,Technology,Monitor,10686,6,1512.2
1899,2023-12-17,Amit,West,Furniture,Bookshelf,6630,10,835.67
1900,2023-03-19,Michael,South,Office Supplies,Binder,117,9,41.7
1901,2023-08-16,Sarah,North,Furniture,Chair,530,5,95.38
1902,2024-01-09,Amit,North,Technology,Laptop,12555,9,2838.37
1903,2023-05-19,Sarah,South,Office Supplies,Folder,380,10,136.52
1904,2024-07-05,Amit,East,Office Supplies,Folder,36,2,12.72
1905,2023-07-16,Emily,North,Technology,Laptop,3945,3,727.05
1906,2024-10-05,Priya,West,Technology,Smartphone,3780,2,815.38
1907,2023-01-07,Amit,West,Technology,Smartphone,2649,3,283.13
1908,2024-01-02,Emily,South,Office Supplies,Stapler,48,8,20.04
1909,2023-12-26,David,South,Furniture,Table,5957,7,748.76
1910,2024-03-03,John,North,Furniture,Bookshelf,810,5,152.0
1911,2024-11-12,Michael,North,Office Supplies,Stapler,231,7,86.22
1912,2024-09-24,Sneha,North,Furniture,Chair,670,1,60.29
1913,2024-05-12,John,South,Office Supplies,Paper,329,7,134.18
1914,2023-08-09,Priya,East,Technology,Monitor,6030,5,1343.4
1915,2024-10-16,Priya,North,Technology,Laptop,13410,9,4018.9
1916,2024-03-11,John,North,Furniture,Bookshelf,3600,10,514.74
1917,2024-07-24,Chandan,North,Furniture,Chair,1960,4,254.53
1918,2024-08-02,Amit,South,Office Supplies,Paper,39,3,12.78
1919,2023-02-15,Sneha,South,Furniture,Table,844,1,120.85
1920,2024-08-14,Chandan,South,Furniture,Chair,3668,4,651.73
1921,2023-03-01,Amit,South,Furniture,Chair,9160,10,811.54
1922,2023-02-03,Emily,North,Office Supplies,Pen Set,378,9,150.51
1923,2024-08-20,Sarah,West,Furniture,Chair,2952,9,320.44
1924,2023-04-19,Chandan,South,Furniture,Table,636,2,52.05
1925,2023-10-26,Rahul,East,Furniture,Table,145,1,12.31
1926,2024-09-19,Michael,North,Furniture,Desk,2576,7,375.1
1927,2024-03-12,Priya,South,Furniture,Table,6273,9,452.13
1928,2024-07-17,Sarah,East,Furniture,Bookshelf,102,1,7.29
1929,2023-06-01,Priya,West,Technology,Smartphone,10040,8,1976.92
1930,2023-09-24,Sarah,East,Technology,Smartphone,10806,6,-1080.6
1931,2023-12-19,Michael,North,Furniture,Desk,2695,7,409.11
1932,2023-06-26,Priya,South,Technology,USB Hub,2670,2,380.61
1933,2024-07-02,Amit,East,Technology,Smartphone,3050,5,609.03
1934,2024-08-21,Priya,East,Office Supplies,Folder,252,9,93.55
1935,2023-09-08,Sneha,North,Office Supplies,Folder,66,2,31.67
1936,2024-04-03,John,South,Technology,Laptop,8862,7,1132.29
1937,2023-03-20,Michael,North,Office Supplies,Folder,129,3,-12.9
1938,2024-10-18,John,East,Technology,Laptop,1328,1,311.57
1939,2024-05-26,Emily,East,Furniture,Table,7784,8,1343.71
1940,2024-07-15,David,South,Furniture,Sofa,1647,3,-164.7
1941,2023-01-27,Amit,West,Furniture,Table,2948,4,-294.8
1942,2023-05-11,Amit,South,Office Supplies,Binder,198,6,79.26
1943,2023-09-19,David,North,Technology,Monitor,13430,10,-1343.0
1944,2024-02-23,Amit,North,Technology,USB Hub,2493,9,723.0
1945,2023-11-26,Sarah,West,Technology,Monitor,4887,3,-488.7
1946,2023-08-02,Chandan,South,Office Supplies,Stapler,110,10,35.36
1947,2024-08-01,Emily,North,Furniture,Bookshelf,5740,7,1019.58
1948,2023-08-19,Michael,East,Office Supplies,Binder,88,2,39.0
1949,2024-11-05,Chandan,East,Office Supplies,Folder,130,10,62.78
1950,2023-04-06,David,North,Office Supplies,Stapler,196,4,63.81
1951,2023-12-10,Priya,North,Furniture,Chair,1980,4,115.75
1952,2024-11-05,Emily,East,Technology,Headphones,1245,3,233.13
1953,2024-11-18,Sarah,North,Technology,Monitor,1084,4,154.07
1954,2024-06-13,Chandan,North,Office Supplies,Stapler,243,9,75.83
1955,2023-12-20,Rahul,South,Office Supplies,Stapler,48,2,22.52
1956,2023-12-03,Sneha,West,Office Supplies,Folder,174,6,80.03
1957,2023-04-20,John,South,Technology,USB Hub,3908,2,538.06
1958,2024-06-13,Priya,North,Office Supplies,Binder,200,10,79.68
1959,2024-03-09,Emily,South,Technology,Monitor,3144,4,813.74
1960,2023-12-29,Priya,South,Technology,Smartphone,6327,9,1802.81
1961,2024-08-08,Michael,East,Technology,Monitor,15597,9,2842.86
1962,2024-02-04,Chandan,South,Office Supplies,Folder,42,2,15.59
1963,2024-07-31,Chandan,North,Office Supplies,Paper,34,1,10.29
1964,2024-08-21,David,North,Furniture,Desk,3626,7,384.62
1965,2024-07-22,Sarah,South,Furniture,Table,6714,9,473.17
1966,2024-08-01,Amit,North,Office Supplies,Pen Set,13,1,4.48
1967,2023-11-01,Amit,East,Office Supplies,Stapler,340,10,139.89
1968,2023-08-11,David,East,Technology,Laptop,4230,10,1088.49
1969,2023-10-11,John,North,Technology,Headphones,2064,3,426.8
1970,2024-01-21,Sarah,West,Furniture,Sofa,6784,8,965.23
1971,2023-11-01,Priya,East,Furniture,Desk,3600,9,180.18
1972,2024-09-02,John,North,Furniture,Chair,2655,9,244.43
1973,2024-01-13,Sneha,East,Technology,Laptop,10976,8,2480.48
1974,2024-08-14,David,South,Technology,Smartphone,2091,3,456.63
1975,2024-05-23,Amit,East,Office Supplies,Paper,14,2,4.79
1976,2023-05-31,Rahul,East,Technology,Headphones,1248,3,341.06
1977,2024-09-30,David,East,Technology,USB Hub,11142,6,1605.04
1978,2023-10-07,Rahul,North,Technology,Smartphone,732,3,114.79
1979,2023-05-21,Priya,West,Office Supplies,Binder,60,2,-6.0
1980,2023-04-22,Sarah,North,Furniture,Sofa,798,2,122.98
1981,2023-04-08,David,East,Technology,Headphones,2030,10,594.24
1982,2024-10-11,Sarah,West,Technology,USB Hub,4248,8,933.82
1983,2024-04-09,John,North,Furniture,Table,3528,4,-352.8
1984,2024-01-27,Rahul,West,Furniture,Table,5886,9,916.33
1985,2023-02-12,Emily,North,Office Supplies,Pen Set,294,6,127.38
1986,2023-07-12,John,East,Furniture,Desk,796,1,73.37
1987,2024-06-18,Amit,South,Technology,Headphones,5560,5,-556.0
1988,2023-06-01,Amit,East,Technology,Smartphone,8885,5,2326.44
1989,2024-07-14,Sneha,West,Furniture,Sofa,4515,7,418.14
1990,2024-06-26,Amit,North,Technology,Monitor,1373,1,320.37
1991,2024-02-25,Michael,North,Technology,Headphones,3785,5,613.4
1992,2024-11-13,Michael,West,Technology,Smartphone,4816,7,876.34
1993,2024-01-25,John,West,Furniture,Table,1788,3,256.04
1994,2023-01-07,Sarah,East,Technology,Headphones,7892,4,840.82
1995,2024-07-14,Amit,South,Furniture,Bookshelf,4779,9,607.89
1996,2024-02-14,Emily,North,Furniture,Bookshelf,1650,3,195.1
1997,2024-03-19,John,South,Technology,Laptop,8160,8,2105.04
1998,2024-07-28,Michael,North,Furniture,Desk,1908,2,260.8
1999,2023-12-19,John,North,Technology,Headphones,3876,4,777.59
2000,2023-02-20,Emily,South,Technology,Laptop,9612,6,1481.67
